Titre,Annee_de_sortie,Duree,Genre,Realisateur,Note,Nombre_de_votants,Acteurs,Affiche,Recettes
Brothers,2009,105,"['Drama', 'Thriller', 'War']",Jim Sheridan,7.1,141257.0,Sam Shepard,/ySXRgHCdelVtvUyHcKGpiQKb052.jpg,43318349.0
American Gangster,2007,157,"['Biography', 'Crime', 'Drama']",Ridley Scott,7.8,444725.0,Denzel Washington,/sX9idXDqRUxE5ffww3n3RV5gL55.jpg,266465037.0
American Gangster,2007,157,"['Biography', 'Crime', 'Drama']",Ridley Scott,7.8,444725.0,Russell Crowe,/sX9idXDqRUxE5ffww3n3RV5gL55.jpg,266465037.0
American Gangster,2007,157,"['Biography', 'Crime', 'Drama']",Ridley Scott,7.8,444725.0,Chiwetel Ejiofor,/sX9idXDqRUxE5ffww3n3RV5gL55.jpg,266465037.0
American Gangster,2007,157,"['Biography', 'Crime', 'Drama']",Ridley Scott,7.8,444725.0,Josh Brolin,/sX9idXDqRUxE5ffww3n3RV5gL55.jpg,266465037.0
The Baader Meinhof Complex,2008,150,"['Action', 'Biography', 'Crime']",Uli Edel,7.3,39466.0,Martina Gedeck,/4D1MllpbRMt6DDsSCxQxbl2JYM5.jpg,26937355.0
The Baader Meinhof Complex,2008,150,"['Action', 'Biography', 'Crime']",Uli Edel,7.3,39466.0,Moritz Bleibtreu,/4D1MllpbRMt6DDsSCxQxbl2JYM5.jpg,26937355.0
The Baader Meinhof Complex,2008,150,"['Action', 'Biography', 'Crime']",Uli Edel,7.3,39466.0,Johanna Wokalek,/4D1MllpbRMt6DDsSCxQxbl2JYM5.jpg,26937355.0
The Baader Meinhof Complex,2008,150,"['Action', 'Biography', 'Crime']",Uli Edel,7.3,39466.0,Bruno Ganz,/4D1MllpbRMt6DDsSCxQxbl2JYM5.jpg,26937355.0
Eastern Promises,2007,100,"['Crime', 'Drama', 'Thriller']",David Cronenberg,7.6,255951.0,Naomi Watts,/dpiJWb4NrWgcOg2rusuLhDM0hTm.jpg,56106607.0
Eastern Promises,2007,100,"['Crime', 'Drama', 'Thriller']",David Cronenberg,7.6,255951.0,Viggo Mortensen,/dpiJWb4NrWgcOg2rusuLhDM0hTm.jpg,56106607.0
Eastern Promises,2007,100,"['Crime', 'Drama', 'Thriller']",David Cronenberg,7.6,255951.0,Armin Mueller-Stahl,/dpiJWb4NrWgcOg2rusuLhDM0hTm.jpg,56106607.0
Eastern Promises,2007,100,"['Crime', 'Drama', 'Thriller']",David Cronenberg,7.6,255951.0,Josef Altin,/dpiJWb4NrWgcOg2rusuLhDM0hTm.jpg,56106607.0
The Savages,2007,114,"['Comedy', 'Drama']",Tamara Jenkins,7.1,38369.0,Laura Linney,/nY54gSmTOmSXlQpWDB7DWp4u8a7.jpg,10653221.0
The Savages,2007,114,"['Comedy', 'Drama']",Tamara Jenkins,7.1,38369.0,Philip Seymour Hoffman,/nY54gSmTOmSXlQpWDB7DWp4u8a7.jpg,10653221.0
The Savages,2007,114,"['Comedy', 'Drama']",Tamara Jenkins,7.1,38369.0,Philip Bosco,/nY54gSmTOmSXlQpWDB7DWp4u8a7.jpg,10653221.0
The Savages,2007,114,"['Comedy', 'Drama']",Tamara Jenkins,7.1,38369.0,Peter Friedman,/nY54gSmTOmSXlQpWDB7DWp4u8a7.jpg,10653221.0
The Princess and the Frog,2009,97,"['Adventure', 'Animation', 'Comedy']",Non renseigné,7.1,161471.0,Anika Noni Rose,/yprv5PbnEksoVj2v6XEnDBg9joR.jpg,270997378.0
The Princess and the Frog,2009,97,"['Adventure', 'Animation', 'Comedy']",Non renseigné,7.1,161471.0,Keith David,/yprv5PbnEksoVj2v6XEnDBg9joR.jpg,270997378.0
The Princess and the Frog,2009,97,"['Adventure', 'Animation', 'Comedy']",Non renseigné,7.1,161471.0,Oprah Winfrey,/yprv5PbnEksoVj2v6XEnDBg9joR.jpg,270997378.0
The Princess and the Frog,2009,97,"['Adventure', 'Animation', 'Comedy']",Non renseigné,7.1,161471.0,Bruno Campos,/yprv5PbnEksoVj2v6XEnDBg9joR.jpg,270997378.0
In Bruges,2008,107,"['Comedy', 'Crime', 'Drama']",Martin McDonagh,7.9,453220.0,Colin Farrell,/jMiBBqk72VRo1Y39x2ZbbenEU3a.jpg,34533783.0
In Bruges,2008,107,"['Comedy', 'Crime', 'Drama']",Martin McDonagh,7.9,453220.0,Brendan Gleeson,/jMiBBqk72VRo1Y39x2ZbbenEU3a.jpg,34533783.0
In Bruges,2008,107,"['Comedy', 'Crime', 'Drama']",Martin McDonagh,7.9,453220.0,Ciarán Hinds,/jMiBBqk72VRo1Y39x2ZbbenEU3a.jpg,34533783.0
In Bruges,2008,107,"['Comedy', 'Crime', 'Drama']",Martin McDonagh,7.9,453220.0,Elizabeth Berrington,/jMiBBqk72VRo1Y39x2ZbbenEU3a.jpg,34533783.0
Mr. Brooks,2007,120,"['Crime', 'Drama', 'Mystery']",Bruce A. Evans,7.3,154900.0,Kevin Costner,/yO9pNxyAFGb1i8cutXsYlTF5RT7.jpg,48443734.0
Mr. Brooks,2007,120,"['Crime', 'Drama', 'Mystery']",Bruce A. Evans,7.3,154900.0,Demi Moore,/yO9pNxyAFGb1i8cutXsYlTF5RT7.jpg,48443734.0
Mr. Brooks,2007,120,"['Crime', 'Drama', 'Mystery']",Bruce A. Evans,7.3,154900.0,William Hurt,/yO9pNxyAFGb1i8cutXsYlTF5RT7.jpg,48443734.0
Mr. Brooks,2007,120,"['Crime', 'Drama', 'Mystery']",Bruce A. Evans,7.3,154900.0,Dane Cook,/yO9pNxyAFGb1i8cutXsYlTF5RT7.jpg,48443734.0
Jack Reacher,2012,130,"['Action', 'Mystery', 'Thriller']",Christopher McQuarrie,7.0,357783.0,Tom Cruise,/uQBbjrLVsUibWxNDGA4Czzo8lwz.jpg,218340595.0
Jack Reacher,2012,130,"['Action', 'Mystery', 'Thriller']",Christopher McQuarrie,7.0,357783.0,Rosamund Pike,/uQBbjrLVsUibWxNDGA4Czzo8lwz.jpg,218340595.0
Jack Reacher,2012,130,"['Action', 'Mystery', 'Thriller']",Christopher McQuarrie,7.0,357783.0,Richard Jenkins,/uQBbjrLVsUibWxNDGA4Czzo8lwz.jpg,218340595.0
Jack Reacher,2012,130,"['Action', 'Mystery', 'Thriller']",Christopher McQuarrie,7.0,357783.0,Werner Herzog,/uQBbjrLVsUibWxNDGA4Czzo8lwz.jpg,218340595.0
Death at a Funeral,2007,90,['Comedy'],Frank Oz,7.3,119574.0,Matthew Macfadyen,/xyTxrJnjbSJQzcbKIP6S1uqLuxy.jpg,46789413.0
Death at a Funeral,2007,90,['Comedy'],Frank Oz,7.3,119574.0,Peter Dinklage,/xyTxrJnjbSJQzcbKIP6S1uqLuxy.jpg,46789413.0
Death at a Funeral,2007,90,['Comedy'],Frank Oz,7.3,119574.0,Ewen Bremner,/xyTxrJnjbSJQzcbKIP6S1uqLuxy.jpg,46789413.0
Death at a Funeral,2007,90,['Comedy'],Frank Oz,7.3,119574.0,Keeley Hawes,/xyTxrJnjbSJQzcbKIP6S1uqLuxy.jpg,46789413.0
Forgetting Sarah Marshall,2008,111,"['Comedy', 'Drama', 'Romance']",Nicholas Stoller,7.1,298011.0,Kristen Bell,/6VKSQ40z76zi6nMqX7zjCZKfsBa.jpg,105173115.0
Forgetting Sarah Marshall,2008,111,"['Comedy', 'Drama', 'Romance']",Nicholas Stoller,7.1,298011.0,Jason Segel,/6VKSQ40z76zi6nMqX7zjCZKfsBa.jpg,105173115.0
Forgetting Sarah Marshall,2008,111,"['Comedy', 'Drama', 'Romance']",Nicholas Stoller,7.1,298011.0,Paul Rudd,/6VKSQ40z76zi6nMqX7zjCZKfsBa.jpg,105173115.0
Forgetting Sarah Marshall,2008,111,"['Comedy', 'Drama', 'Romance']",Nicholas Stoller,7.1,298011.0,Mila Kunis,/6VKSQ40z76zi6nMqX7zjCZKfsBa.jpg,105173115.0
It's Kind of a Funny Story,2010,101,"['Comedy', 'Drama', 'Romance']",Non renseigné,7.1,146820.0,Keir Gilchrist,/hQE4q8Szeaae4davgB7o8MTLmwr.jpg,6491240.0
It's Kind of a Funny Story,2010,101,"['Comedy', 'Drama', 'Romance']",Non renseigné,7.1,146820.0,Zach Galifianakis,/hQE4q8Szeaae4davgB7o8MTLmwr.jpg,6491240.0
It's Kind of a Funny Story,2010,101,"['Comedy', 'Drama', 'Romance']",Non renseigné,7.1,146820.0,Emma Roberts,/hQE4q8Szeaae4davgB7o8MTLmwr.jpg,6491240.0
It's Kind of a Funny Story,2010,101,"['Comedy', 'Drama', 'Romance']",Non renseigné,7.1,146820.0,Dana DeVestern,/hQE4q8Szeaae4davgB7o8MTLmwr.jpg,6491240.0
Lars and the Real Girl,2007,106,"['Comedy', 'Drama', 'Romance']",Craig Gillespie,7.3,152409.0,Ryan Gosling,/nkAt4a7KIPc7Fi1BhxNHhYYbe2b.jpg,11293663.0
Lars and the Real Girl,2007,106,"['Comedy', 'Drama', 'Romance']",Craig Gillespie,7.3,152409.0,Emily Mortimer,/nkAt4a7KIPc7Fi1BhxNHhYYbe2b.jpg,11293663.0
Lars and the Real Girl,2007,106,"['Comedy', 'Drama', 'Romance']",Craig Gillespie,7.3,152409.0,Paul Schneider,/nkAt4a7KIPc7Fi1BhxNHhYYbe2b.jpg,11293663.0
Lars and the Real Girl,2007,106,"['Comedy', 'Drama', 'Romance']",Craig Gillespie,7.3,152409.0,R.D. Reid,/nkAt4a7KIPc7Fi1BhxNHhYYbe2b.jpg,11293663.0
The Girl Who Leapt Through Time,2006,98,"['Adventure', 'Animation', 'Comedy']",Mamoru Hosoda,7.7,69625.0,Riisa Naka,/xHnlWM8BmqY419YUccYy2KC5Jqo.jpg,3800000.0
The Girl Who Leapt Through Time,2006,98,"['Adventure', 'Animation', 'Comedy']",Mamoru Hosoda,7.7,69625.0,Takuya Ishida,/xHnlWM8BmqY419YUccYy2KC5Jqo.jpg,3800000.0
The Girl Who Leapt Through Time,2006,98,"['Adventure', 'Animation', 'Comedy']",Mamoru Hosoda,7.7,69625.0,Mitsutaka Itakura,/xHnlWM8BmqY419YUccYy2KC5Jqo.jpg,3800000.0
The Girl Who Leapt Through Time,2006,98,"['Adventure', 'Animation', 'Comedy']",Mamoru Hosoda,7.7,69625.0,Ayami Kakiuchi,/xHnlWM8BmqY419YUccYy2KC5Jqo.jpg,3800000.0
The Danish Girl,2015,119,"['Biography', 'Crime', 'Drama']",Tom Hooper,7.1,196342.0,Eddie Redmayne,/mXZZIacI5FC8thzSC0lgQBQ2uAX.jpg,64191523.0
The Danish Girl,2015,119,"['Biography', 'Crime', 'Drama']",Tom Hooper,7.1,196342.0,Alicia Vikander,/mXZZIacI5FC8thzSC0lgQBQ2uAX.jpg,64191523.0
The Danish Girl,2015,119,"['Biography', 'Crime', 'Drama']",Tom Hooper,7.1,196342.0,Amber Heard,/mXZZIacI5FC8thzSC0lgQBQ2uAX.jpg,64191523.0
The Danish Girl,2015,119,"['Biography', 'Crime', 'Drama']",Tom Hooper,7.1,196342.0,Ben Whishaw,/mXZZIacI5FC8thzSC0lgQBQ2uAX.jpg,64191523.0
Death Note: The Last Name,2006,141,"['Adventure', 'Crime', 'Drama']",Shûsuke Kaneko,7.2,17421.0,Tatsuya Fujiwara,/wd0Ri3v8tyRdWuA5PRS2rODOlIa.jpg,47919757.0
Death Note: The Last Name,2006,141,"['Adventure', 'Crime', 'Drama']",Shûsuke Kaneko,7.2,17421.0,Ken'ichi Matsuyama,/wd0Ri3v8tyRdWuA5PRS2rODOlIa.jpg,47919757.0
Death Note: The Last Name,2006,141,"['Adventure', 'Crime', 'Drama']",Shûsuke Kaneko,7.2,17421.0,Erika Toda,/wd0Ri3v8tyRdWuA5PRS2rODOlIa.jpg,47919757.0
Death Note: The Last Name,2006,141,"['Adventure', 'Crime', 'Drama']",Shûsuke Kaneko,7.2,17421.0,Nana Katase,/wd0Ri3v8tyRdWuA5PRS2rODOlIa.jpg,47919757.0
Shootout at Lokhandwala,2007,122,"['Action', 'Crime', 'History']",Apoorva Lakhia,7.1,10729.0,Amitabh Bachchan,/cM9yHpzt6QYLdnaZIizsbfyAjk6.jpg,12000000.0
Shootout at Lokhandwala,2007,122,"['Action', 'Crime', 'History']",Apoorva Lakhia,7.1,10729.0,Sanjay Dutt,/cM9yHpzt6QYLdnaZIizsbfyAjk6.jpg,12000000.0
Shootout at Lokhandwala,2007,122,"['Action', 'Crime', 'History']",Apoorva Lakhia,7.1,10729.0,Suniel Shetty,/cM9yHpzt6QYLdnaZIizsbfyAjk6.jpg,12000000.0
Shootout at Lokhandwala,2007,122,"['Action', 'Crime', 'History']",Apoorva Lakhia,7.1,10729.0,Arbaaz Khan,/cM9yHpzt6QYLdnaZIizsbfyAjk6.jpg,12000000.0
Deliver Us from Evil,2006,101,"['Crime', 'Documentary']",Amy Berg,7.9,10701.0,Non renseigné,/iRKU9bayU4nZHzlKYpE1KlcT5KW.jpg,201275.0
Seven Pounds,2008,123,"['Drama', 'Mystery', 'Thriller']",Gabriele Muccino,7.6,312210.0,Will Smith,/pCVpsCEYtvtlg1I9h3rtglKgThu.jpg,168167691.0
Seven Pounds,2008,123,"['Drama', 'Mystery', 'Thriller']",Gabriele Muccino,7.6,312210.0,Rosario Dawson,/pCVpsCEYtvtlg1I9h3rtglKgThu.jpg,168167691.0
Seven Pounds,2008,123,"['Drama', 'Mystery', 'Thriller']",Gabriele Muccino,7.6,312210.0,Woody Harrelson,/pCVpsCEYtvtlg1I9h3rtglKgThu.jpg,168167691.0
Seven Pounds,2008,123,"['Drama', 'Mystery', 'Thriller']",Gabriele Muccino,7.6,312210.0,Michael Ealy,/pCVpsCEYtvtlg1I9h3rtglKgThu.jpg,168167691.0
Flipped,2010,90,"['Comedy', 'Drama', 'Romance']",Rob Reiner,7.7,95481.0,Madeline Carroll,/6zDYFigohwncqFL00MKbFV01dWb.jpg,1755212.0
Flipped,2010,90,"['Comedy', 'Drama', 'Romance']",Rob Reiner,7.7,95481.0,Callan McAuliffe,/6zDYFigohwncqFL00MKbFV01dWb.jpg,1755212.0
Flipped,2010,90,"['Comedy', 'Drama', 'Romance']",Rob Reiner,7.7,95481.0,Rebecca De Mornay,/6zDYFigohwncqFL00MKbFV01dWb.jpg,1755212.0
Flipped,2010,90,"['Comedy', 'Drama', 'Romance']",Rob Reiner,7.7,95481.0,Anthony Edwards,/6zDYFigohwncqFL00MKbFV01dWb.jpg,1755212.0
A Dirty Carnival,2006,140,"['Action', 'Crime', 'Drama']",Ha Yoo,7.3,9119.0,Zo In-sung,/ag6d5exA6s8VjxxHTXg756wnfGh.jpg,10371998.0
A Dirty Carnival,2006,140,"['Action', 'Crime', 'Drama']",Ha Yoo,7.3,9119.0,Ho-jin Chun,/ag6d5exA6s8VjxxHTXg756wnfGh.jpg,10371998.0
A Dirty Carnival,2006,140,"['Action', 'Crime', 'Drama']",Ha Yoo,7.3,9119.0,Min Namkoong,/ag6d5exA6s8VjxxHTXg756wnfGh.jpg,10371998.0
A Dirty Carnival,2006,140,"['Action', 'Crime', 'Drama']",Ha Yoo,7.3,9119.0,Lee Bo-young,/ag6d5exA6s8VjxxHTXg756wnfGh.jpg,10371998.0
Kenny,2006,99,['Comedy'],Clayton Jacobson,7.2,7205.0,Shane Jacobson,/wolfQamiBBjpFR06GqeWu1KCOFy.jpg,7778177.0
Kenny,2006,99,['Comedy'],Clayton Jacobson,7.2,7205.0,Travis Golland,/wolfQamiBBjpFR06GqeWu1KCOFy.jpg,7778177.0
Kenny,2006,99,['Comedy'],Clayton Jacobson,7.2,7205.0,Chris Davis,/wolfQamiBBjpFR06GqeWu1KCOFy.jpg,7778177.0
Kenny,2006,99,['Comedy'],Clayton Jacobson,7.2,7205.0,Alf Scerri,/wolfQamiBBjpFR06GqeWu1KCOFy.jpg,7778177.0
Shooter,2007,124,"['Action', 'Drama', 'Thriller']",Antoine Fuqua,7.1,349551.0,Mark Wahlberg,/tyRP8JedrDkPPvH3JxKYsdP2esu.jpg,95696996.0
Shooter,2007,124,"['Action', 'Drama', 'Thriller']",Antoine Fuqua,7.1,349551.0,Michael Peña,/tyRP8JedrDkPPvH3JxKYsdP2esu.jpg,95696996.0
Shooter,2007,124,"['Action', 'Drama', 'Thriller']",Antoine Fuqua,7.1,349551.0,Rhona Mitra,/tyRP8JedrDkPPvH3JxKYsdP2esu.jpg,95696996.0
Shooter,2007,124,"['Action', 'Drama', 'Thriller']",Antoine Fuqua,7.1,349551.0,Danny Glover,/tyRP8JedrDkPPvH3JxKYsdP2esu.jpg,95696996.0
Changeling,2008,141,"['Biography', 'Crime', 'Drama']",Clint Eastwood,7.8,262834.0,Angelina Jolie,/iECXjFF8JkTnNJvik14WbPpc9s9.jpg,113020255.0
Changeling,2008,141,"['Biography', 'Crime', 'Drama']",Clint Eastwood,7.8,262834.0,Colm Feore,/iECXjFF8JkTnNJvik14WbPpc9s9.jpg,113020255.0
Changeling,2008,141,"['Biography', 'Crime', 'Drama']",Clint Eastwood,7.8,262834.0,Amy Ryan,/iECXjFF8JkTnNJvik14WbPpc9s9.jpg,113020255.0
Changeling,2008,141,"['Biography', 'Crime', 'Drama']",Clint Eastwood,7.8,262834.0,Gattlin Griffith,/iECXjFF8JkTnNJvik14WbPpc9s9.jpg,113020255.0
The Bucket List,2007,97,"['Adventure', 'Comedy', 'Drama']",Rob Reiner,7.4,256094.0,Jack Nicholson,/idbNSe8zsYKQL97dJApfOrDSdya.jpg,175372502.0
The Bucket List,2007,97,"['Adventure', 'Comedy', 'Drama']",Rob Reiner,7.4,256094.0,Morgan Freeman,/idbNSe8zsYKQL97dJApfOrDSdya.jpg,175372502.0
The Bucket List,2007,97,"['Adventure', 'Comedy', 'Drama']",Rob Reiner,7.4,256094.0,Sean Hayes,/idbNSe8zsYKQL97dJApfOrDSdya.jpg,175372502.0
The Bucket List,2007,97,"['Adventure', 'Comedy', 'Drama']",Rob Reiner,7.4,256094.0,Beverly Todd,/idbNSe8zsYKQL97dJApfOrDSdya.jpg,175372502.0
Superbad,2007,113,['Comedy'],Greg Mottola,7.6,617140.0,Michael Cera,/ek8e8txUyUwd2BNqj6lFEerJfbq.jpg,170812526.0
Superbad,2007,113,['Comedy'],Greg Mottola,7.6,617140.0,Jonah Hill,/ek8e8txUyUwd2BNqj6lFEerJfbq.jpg,170812526.0
Superbad,2007,113,['Comedy'],Greg Mottola,7.6,617140.0,Christopher Mintz-Plasse,/ek8e8txUyUwd2BNqj6lFEerJfbq.jpg,170812526.0
Superbad,2007,113,['Comedy'],Greg Mottola,7.6,617140.0,Bill Hader,/ek8e8txUyUwd2BNqj6lFEerJfbq.jpg,170812526.0
"Definitely, Maybe",2008,112,"['Comedy', 'Drama', 'Romance']",Adam Brooks,7.1,171410.0,Ryan Reynolds,/oUdcZfd8r6HZRVIQeaTU0XtQFeQ.jpg,55447968.0
"Definitely, Maybe",2008,112,"['Comedy', 'Drama', 'Romance']",Adam Brooks,7.1,171410.0,Rachel Weisz,/oUdcZfd8r6HZRVIQeaTU0XtQFeQ.jpg,55447968.0
"Definitely, Maybe",2008,112,"['Comedy', 'Drama', 'Romance']",Adam Brooks,7.1,171410.0,Abigail Breslin,/oUdcZfd8r6HZRVIQeaTU0XtQFeQ.jpg,55447968.0
"Definitely, Maybe",2008,112,"['Comedy', 'Drama', 'Romance']",Adam Brooks,7.1,171410.0,An Nguyen,/oUdcZfd8r6HZRVIQeaTU0XtQFeQ.jpg,55447968.0
Hotel Transylvania,2012,91,"['Adventure', 'Animation', 'Comedy']",Genndy Tartakovsky,7.0,274343.0,Adam Sandler,/eJGvzGrsfe2sqTUPv5IwLWXjVuR.jpg,358375603.0
Hotel Transylvania,2012,91,"['Adventure', 'Animation', 'Comedy']",Genndy Tartakovsky,7.0,274343.0,Kevin James,/eJGvzGrsfe2sqTUPv5IwLWXjVuR.jpg,358375603.0
Hotel Transylvania,2012,91,"['Adventure', 'Animation', 'Comedy']",Genndy Tartakovsky,7.0,274343.0,Andy Samberg,/eJGvzGrsfe2sqTUPv5IwLWXjVuR.jpg,358375603.0
Hotel Transylvania,2012,91,"['Adventure', 'Animation', 'Comedy']",Genndy Tartakovsky,7.0,274343.0,Selena Gomez,/eJGvzGrsfe2sqTUPv5IwLWXjVuR.jpg,358375603.0
The Darjeeling Limited,2007,91,"['Adventure', 'Comedy', 'Drama']",Wes Anderson,7.2,213066.0,Owen Wilson,/oSW5OVXTulaIXcoNwJAp5YEKpbP.jpg,24377151.0
The Darjeeling Limited,2007,91,"['Adventure', 'Comedy', 'Drama']",Wes Anderson,7.2,213066.0,Adrien Brody,/oSW5OVXTulaIXcoNwJAp5YEKpbP.jpg,24377151.0
The Darjeeling Limited,2007,91,"['Adventure', 'Comedy', 'Drama']",Wes Anderson,7.2,213066.0,Jason Schwartzman,/oSW5OVXTulaIXcoNwJAp5YEKpbP.jpg,24377151.0
The Darjeeling Limited,2007,91,"['Adventure', 'Comedy', 'Drama']",Wes Anderson,7.2,213066.0,Amara Karan,/oSW5OVXTulaIXcoNwJAp5YEKpbP.jpg,24377151.0
The Town,2010,125,"['Crime', 'Drama', 'Thriller']",Ben Affleck,7.5,408464.0,Ben Affleck,/3NIzyXkfylsjflRKSz8Fts3lXzm.jpg,154026136.0
The Town,2010,125,"['Crime', 'Drama', 'Thriller']",Ben Affleck,7.5,408464.0,Rebecca Hall,/3NIzyXkfylsjflRKSz8Fts3lXzm.jpg,154026136.0
The Town,2010,125,"['Crime', 'Drama', 'Thriller']",Ben Affleck,7.5,408464.0,Jon Hamm,/3NIzyXkfylsjflRKSz8Fts3lXzm.jpg,154026136.0
The Town,2010,125,"['Crime', 'Drama', 'Thriller']",Ben Affleck,7.5,408464.0,Jeremy Renner,/3NIzyXkfylsjflRKSz8Fts3lXzm.jpg,154026136.0
The Kids Are All Right,2010,106,"['Comedy', 'Drama', 'Romance']",Lisa Cholodenko,7.0,133499.0,Annette Bening,/xQ5XqZc82dDCcGjxY7voRKjhaKQ.jpg,34705850.0
The Kids Are All Right,2010,106,"['Comedy', 'Drama', 'Romance']",Lisa Cholodenko,7.0,133499.0,Julianne Moore,/xQ5XqZc82dDCcGjxY7voRKjhaKQ.jpg,34705850.0
The Kids Are All Right,2010,106,"['Comedy', 'Drama', 'Romance']",Lisa Cholodenko,7.0,133499.0,Mark Ruffalo,/xQ5XqZc82dDCcGjxY7voRKjhaKQ.jpg,34705850.0
The Kids Are All Right,2010,106,"['Comedy', 'Drama', 'Romance']",Lisa Cholodenko,7.0,133499.0,Mia Wasikowska,/xQ5XqZc82dDCcGjxY7voRKjhaKQ.jpg,34705850.0
Son of Rambow,2007,96,"['Action', 'Adventure', 'Comedy']",Garth Jennings,7.0,32812.0,Bill Milner,/hOCdlpTs91eDohj5LhCGQF4bxqe.jpg,10871449.0
Son of Rambow,2007,96,"['Action', 'Adventure', 'Comedy']",Garth Jennings,7.0,32812.0,Will Poulter,/hOCdlpTs91eDohj5LhCGQF4bxqe.jpg,10871449.0
Son of Rambow,2007,96,"['Action', 'Adventure', 'Comedy']",Garth Jennings,7.0,32812.0,Jessica Hynes,/hOCdlpTs91eDohj5LhCGQF4bxqe.jpg,10871449.0
Son of Rambow,2007,96,"['Action', 'Adventure', 'Comedy']",Garth Jennings,7.0,32812.0,Anna Wing,/hOCdlpTs91eDohj5LhCGQF4bxqe.jpg,10871449.0
My Brother Is an Only Child,2007,108,"['Comedy', 'Crime', 'Drama']",Daniele Luchetti,7.0,6720.0,Elio Germano,/rSOjjhIY9OidNPqgJcguGfHeTg.jpg,6463286.0
My Brother Is an Only Child,2007,108,"['Comedy', 'Crime', 'Drama']",Daniele Luchetti,7.0,6720.0,Riccardo Scamarcio,/rSOjjhIY9OidNPqgJcguGfHeTg.jpg,6463286.0
My Brother Is an Only Child,2007,108,"['Comedy', 'Crime', 'Drama']",Daniele Luchetti,7.0,6720.0,Angela Finocchiaro,/rSOjjhIY9OidNPqgJcguGfHeTg.jpg,6463286.0
My Brother Is an Only Child,2007,108,"['Comedy', 'Crime', 'Drama']",Daniele Luchetti,7.0,6720.0,Massimo Popolizio,/rSOjjhIY9OidNPqgJcguGfHeTg.jpg,6463286.0
Simple Things,2007,110,"['Comedy', 'Drama']",Alexei Popogrebsky,7.0,477.0,Sergey Puskepalis,/vE2KU4zeMhdZ0BrPYUqE5pJmRsS.jpg,83000.0
Simple Things,2007,110,"['Comedy', 'Drama']",Alexei Popogrebsky,7.0,477.0,Leonid Bronevoy,/vE2KU4zeMhdZ0BrPYUqE5pJmRsS.jpg,83000.0
Simple Things,2007,110,"['Comedy', 'Drama']",Alexei Popogrebsky,7.0,477.0,Svetlana Kamynina,/vE2KU4zeMhdZ0BrPYUqE5pJmRsS.jpg,83000.0
Simple Things,2007,110,"['Comedy', 'Drama']",Alexei Popogrebsky,7.0,477.0,Dinara Kutuyeva,/vE2KU4zeMhdZ0BrPYUqE5pJmRsS.jpg,83000.0
Cargo 200,2007,89,"['Crime', 'Drama', 'Thriller']",Aleksey Balabanov,7.1,10952.0,Agniya Kuznetsova,/8F0vN9BNabjIO6edSlFe3RB7dCy.jpg,592673.0
Cargo 200,2007,89,"['Crime', 'Drama', 'Thriller']",Aleksey Balabanov,7.1,10952.0,Aleksey Poluyan,/8F0vN9BNabjIO6edSlFe3RB7dCy.jpg,592673.0
Cargo 200,2007,89,"['Crime', 'Drama', 'Thriller']",Aleksey Balabanov,7.1,10952.0,Leonid Gromov,/8F0vN9BNabjIO6edSlFe3RB7dCy.jpg,592673.0
Cargo 200,2007,89,"['Crime', 'Drama', 'Thriller']",Aleksey Balabanov,7.1,10952.0,Aleksey Serebryakov,/8F0vN9BNabjIO6edSlFe3RB7dCy.jpg,592673.0
Crazy Racer,2009,99,"['Action', 'Adventure', 'Comedy']",Hao Ning,7.4,2539.0,Huang Bo,/ggTqQBLLiDx2MRBp4q3hOPsXDcV.jpg,16259000.0
Crazy Racer,2009,99,"['Action', 'Adventure', 'Comedy']",Hao Ning,7.4,2539.0,Kung-Wei Lu,/ggTqQBLLiDx2MRBp4q3hOPsXDcV.jpg,16259000.0
Crazy Racer,2009,99,"['Action', 'Adventure', 'Comedy']",Hao Ning,7.4,2539.0,Morris Hsiang Jung,/ggTqQBLLiDx2MRBp4q3hOPsXDcV.jpg,16259000.0
Crazy Racer,2009,99,"['Action', 'Adventure', 'Comedy']",Hao Ning,7.4,2539.0,Jack Kao,/ggTqQBLLiDx2MRBp4q3hOPsXDcV.jpg,16259000.0
Taxi to the Dark Side,2007,106,"['Crime', 'Documentary', 'History']",Alex Gibney,7.5,16621.0,Alex Gibney,/ttCOk1fQGvFJvPIJS7D8J2jOjpo.jpg,274661.0
Taxi to the Dark Side,2007,106,"['Crime', 'Documentary', 'History']",Alex Gibney,7.5,16621.0,Brian Keith Allen,/ttCOk1fQGvFJvPIJS7D8J2jOjpo.jpg,274661.0
Elite Squad,2007,115,"['Action', 'Crime', 'Drama']",José Padilha,8.0,108374.0,Wagner Moura,/lwIXz785N2fXi8hsBr1IXciFlkM.jpg,14759148.0
Elite Squad,2007,115,"['Action', 'Crime', 'Drama']",José Padilha,8.0,108374.0,André Ramiro,/lwIXz785N2fXi8hsBr1IXciFlkM.jpg,14759148.0
Elite Squad,2007,115,"['Action', 'Crime', 'Drama']",José Padilha,8.0,108374.0,Caio Junqueira,/lwIXz785N2fXi8hsBr1IXciFlkM.jpg,14759148.0
Elite Squad,2007,115,"['Action', 'Crime', 'Drama']",José Padilha,8.0,108374.0,Milhem Cortaz,/lwIXz785N2fXi8hsBr1IXciFlkM.jpg,14759148.0
